-1.97617 -1.49999
-1.9675 -1.47148
-1.9588 -1.443
-1.95012 -1.41468
-1.94146 -1.38655
-1.93274 -1.35841
-1.92409 -1.33057
-1.91539 -1.30273
-1.90668 -1.27502
-1.89801 -1.24755
-1.88934 -1.22024
-1.88065 -1.19298
-1.87196 -1.16591
-1.86328 -1.13904
-1.85459 -1.11226
-1.84591 -1.08572
-1.83723 -1.05931
-1.82854 -1.03306
-1.81985 -1.00698
-1.81116 -0.981083
-1.80247 -0.955382
-1.79379 -0.929906
-1.7851 -0.904568
-1.7764 -0.879383
-1.76772 -0.854471
-1.75905 -0.829811
-1.75036 -0.805293
-1.74167 -0.780977
-1.73299 -0.756922
-1.7243 -0.733022
-1.71561 -0.70941
-1.70692 -0.685998
-1.69823 -0.662803
-1.68956 -0.639918
-1.68087 -0.617216
-1.67219 -0.594774
-1.6635 -0.572564
-1.6548 -0.550572
-1.64612 -0.52889
-1.63744 -0.507476
-1.62875 -0.486257
-1.62006 -0.465327
-1.61138 -0.444684
-1.60269 -0.424224
-1.59401 -0.40409
-1.58533 -0.384213
-1.57664 -0.364561
-1.56795 -0.345139
-1.55926 -0.325996
-1.55058 -0.307102
-1.54189 -0.288414
-1.53321 -0.269957
-1.52452 -0.251706
-1.51584 -0.233703
-1.50716 -0.215858
-1.49846 -0.198149
-1.48978 -0.180657
-1.48109 -0.163288
-1.47241 -0.146059
-1.46372 -0.128921
-1.45504 -0.111926
-1.44635 -0.0949882
-1.43766 -0.0781325
-1.42898 -0.0613424
-1.4203 -0.0445386
-1.41161 -0.0276656
-1.40292 -0.0107063
-1.39423 0.00637358
-1.38555 0.0236321
-1.37686 0.0410161
-1.36817 0.0586788
-1.35949 0.0764748
-1.3508 0.0945603
-1.34212 0.112851
-1.33344 0.131409
-1.32474 0.150174
-1.31606 0.169152
-1.30737 0.188369
-1.29869 0.207765
-1.29 0.227358
-1.28132 0.247157
-1.27263 0.267152
-1.26395 0.287342
-1.25526 0.307605
-1.24657 0.327955
-1.23788 0.348176
-1.2292 0.368276
-1.22052 0.388126
-1.21183 0.407671
-1.20314 0.426846
-1.19446 0.445562
-1.18577 0.463789
-1.17709 0.481408
-1.1684 0.498436
-1.15971 0.514715
-1.15103 0.530227
-1.14234 0.544922
-1.13365 0.558734
-1.12497 0.571655
-1.11629 0.583769
-1.1076 0.595112
-1.09891 0.605723
-1.09022 0.61567
-1.08154 0.625076
-1.07286 0.634121
-1.06417 0.642989
-1.05548 0.651857
-1.0468 0.660885
-1.03811 0.670254
-1.02943 0.680207
-1.02074 0.6909
-1.01205 0.702544
-1.00337 0.715303
-0.994691 0.729208
-0.985984 0.74429
-0.977324 0.760284
-0.968632 0.777394
-0.959952 0.7954
-0.951248 0.814084
-0.942562 0.832895
-0.933898 0.851413
-0.925184 0.86941
-0.916497 0.886253
-0.907806 0.901823
-0.899147 0.91585
-0.890455 0.928365
-0.881768 0.939094
-0.87309 0.947946
-0.86439 0.955304
-0.855706 0.961541
-0.847009 0.967207
-0.838333 0.972706
-0.82965 0.978569
-0.820966 0.985237
-0.812282 0.993068
-0.803603 1.00249
-0.794904 1.01396
-0.786217 1.02767
-0.777544 1.04314
-0.768836 1.05973
-0.760175 1.07632
-0.751487 1.09236
-0.742802 1.10697
-0.734098 1.12001
-0.725427 1.13124
-0.716744 1.14074
-0.708054 1.14847
-0.699361 1.15448
-0.690668 1.15944
-0.681999 1.16424
-0.673296 1.17008
-0.664622 1.17771
-0.655942 1.18806
-0.647239 1.2007
-0.638555 1.21441
-0.629876 1.22821
-0.621184 1.24107
-0.612503 1.25201
-0.603818 1.2612
-0.595132 1.26918
-0.586449 1.27652
-0.577755 1.28385
-0.569071 1.2916
-0.560383 1.29986
-0.551696 1.30854
-0.543012 1.31753
-0.534335 1.32671
-0.525638 1.33606
-0.516955 1.34538
-0.508274 1.35463
-0.499585 1.36375
-0.490905 1.37259
-0.48221 1.38117
-0.473531 1.38941
-0.464845 1.39746
-0.456155 1.40539
-0.447466 1.41324
-0.438791 1.42105
-0.4301 1.42894
-0.421418 1.43684
-0.412727 1.44482
-0.404041 1.45285
-0.395353 1.46095
-0.386666 1.46909
-0.377983 1.47717
-0.369298 1.48517
-0.360613 1.49302
-0.351923 1.50068
-0.343241 1.50812
-0.33455 1.51547
-0.325865 1.5227
-0.317187 1.5299
-0.308494 1.53714
-0.299807 1.54439
-0.291129 1.55161
-0.282438 1.55885
-0.273754 1.56604
-0.265064 1.57319
-0.25638 1.58027
-0.247698 1.5873
-0.239012 1.59427
-0.230327 1.60121
-0.221639 1.60808
-0.212951 1.61495
-0.204266 1.62172
-0.195581 1.62847
-0.186893 1.63517
-0.178211 1.6418
-0.16952 1.64844
-0.160836 1.655
-0.15215 1.66155
-0.143464 1.66801
-0.134778 1.67445
-0.126093 1.68087
-0.117407 1.68723
-0.108719 1.69354
-0.100037 1.69982
-0.0913488 1.70607
-0.0826626 1.71226
-0.0739767 1.71842
-0.0652946 1.72453
-0.0566044 1.73062
-0.0479199 1.73667
-0.0392344 1.74267
-0.0305468 1.74865
-0.0218606 1.75459
-0.013179 1.76047
-0.00449204 1.76633
0.00419236 1.77215
0.0128794 1.77794
0.0215614 1.78368
0.0302353 1.78937
0.0389379 1.7951
0.0476253 1.80075
0.0562949 1.80632
0.0649818 1.81191
0.0736817 1.81751
0.0823545 1.82298
0.0910687 1.82855
0.0997497 1.83399
0.10843 1.8394
0.117106 1.84475
0.125806 1.85015
0.134496 1.85549
0.143171 1.86075
0.15186 1.86604
0.160529 1.87121
0.169233 1.87647
0.177911 1.88163
0.186589 1.88674
0.195291 1.89191
0.203957 1.89693
0.212667 1.90206
0.221336 1.90705
0.23004 1.91208
0.238723 1.91705
0.247409 1.92201
0.256092 1.92691
0.264771 1.93176
0.273464 1.93667
0.282146 1.9415
0.290836 1.9463
0.299507 1.95106
0.308201 1.95581
0.316893 1.9606
0.325577 1.96528
0.334253 1.96993
0.342936 1.97457
0.351622 1.9792
0.360309 1.98381
0.368993 1.98839
0.377689 1.99297
0.386374 1.9975
0.395064 2.00202
0.403738 2.00647
0.412427 2.01094
0.42111 2.01536
0.429801 2.01979
0.438495 2.02421
0.447174 2.02855
0.455865 2.03291
0.464549 2.03723
0.473239 2.04155
0.481915 2.04579
0.490605 2.05006
0.499288 2.05429
0.507977 2.0585
0.516668 2.06271
0.525343 2.06686
0.534039 2.07104
0.542726 2.07516
0.551401 2.07923
0.560098 2.08336
0.568776 2.08741
0.577469 2.09146
0.586148 2.09548
0.594834 2.09949
0.603523 2.10349
0.612211 2.10745
0.620896 2.1114
0.629583 2.11532
0.63827 2.11925
0.646952 2.12313
0.655638 2.12699
0.664322 2.13086
0.673012 2.13468
0.681693 2.1385
0.690382 2.14229
0.699066 2.14607
0.707749 2.14982
0.716437 2.15359
0.725127 2.15732
0.733807 2.16101
0.742497 2.16471
0.751179 2.16838
0.759864 2.17203
0.768557 2.17569
0.777238 2.1793
0.785927 2.18292
0.794614 2.1865
0.8033 2.19008
0.811984 2.19363
0.820668 2.19716
0.829355 2.20069
0.838043 2.20421
0.846727 2.20769
0.85541 2.21116
0.864096 2.21463
0.872785 2.21808
0.88147 2.2215
0.890158 2.22493
0.89884 2.22831
0.90753 2.23171
0.916212 2.23507
0.924899 2.23843
0.933583 2.24175
0.942271 2.24508
0.950958 2.24839
0.959642 2.25169
0.968329 2.25496
0.977014 2.25824
0.9857 2.26148
0.994388 2.26472
1.00307 2.26795
1.01174 2.2711
1.02044 2.27435
1.02914 2.27756
1.03782 2.28073
1.0465 2.28384
1.05519 2.28699
1.06386 2.29008
1.07254 2.29318
1.08124 2.29633
1.08994 2.29945
1.09861 2.30246
1.10731 2.30559
1.11598 2.30858
1.12467 2.31163
1.13335 2.31463
1.14205 2.31768
1.15073 2.32066
1.15942 2.32366
1.16811 2.32667
1.17679 2.32959
1.18549 2.33258
1.19415 2.33546
1.20284 2.3384
1.21152 2.34128
1.22021 2.3442
1.22891 2.34713
1.23759 2.34999
1.24628 2.35285
1.25496 2.35568
1.26366 2.35857
1.27233 2.36135
1.28101 2.36416
1.2897 2.36697
1.29839 2.36979
1.30707 2.37253
1.31576 2.37532
1.32445 2.37809
1.33314 2.38087
1.34183 2.38362
1.3505 2.38628
1.35919 2.38901
1.36788 2.39173
1.37656 2.3944
1.38525 2.39709
1.39394 2.39979
1.40262 2.40244
1.41132 2.40509
1.41999 2.4077
1.42869 2.41036
1.43737 2.41296
1.44606 2.41557
1.45474 2.41814
1.46343 2.42077
1.47211 2.42332
1.4808 2.42587
1.48948 2.42842
1.49817 2.43098
1.50686 2.4335
1.51554 2.43602
1.52423 2.43853
1.53291 2.441
1.54159 2.44349
1.55028 2.44596
1.55897 2.44845
1.56765 2.45088
1.57634 2.45334
1.58503 2.45579
1.59372 2.45821
1.6024 2.4606
1.61109 2.46301
1.61977 2.46541
1.62846 2.4678
1.63714 2.47014
1.64582 2.4725
1.65451 2.47485
1.6632 2.47719
1.67189 2.47952
1.68057 2.48182
1.68926 2.48412
1.69794 2.48642
1.70663 2.4887
1.71532 2.49097
1.724 2.49322
1.73268 2.49546
1.74137 2.4977
1.75006 2.49994
1.75875 2.50214
1.76743 2.50434
1.77612 2.50653
1.7848 2.50871
1.79349 2.51087
1.80217 2.51301
1.81086 2.51514
1.81954 2.51729
1.82823 2.51941
1.83692 2.52148
1.84561 2.52359
1.85429 2.52564
1.86298 2.52771
1.87166 2.52975
1.88034 2.53178
1.88903 2.5338
1.89772 2.53581
1.90641 2.5378
1.91509 2.53976
1.92378 2.54173
1.93246 2.54367
1.94115 2.5456
1.94983 2.54751
1.95852 2.54941
1.96721 2.55128
1.97589 2.55314
1.98458 2.55499
1.99326 2.55682
2.00195 2.55863
2.01064 2.56042
2.01932 2.5622
2.028 2.56393
2.03671 2.56572
2.04536 2.56734
2.05408 2.56911
2.06273 2.5707
2.07144 2.57241
2.08012 2.57403
2.08881 2.57563
2.0975 2.57722
2.10619 2.57881
2.11488 2.58034
2.12356 2.58185
2.13223 2.58327
2.14092 2.58475
2.14962 2.58621
2.1583 2.58761
2.16699 2.58901
2.17566 2.59027
2.18435 2.59163
2.19304 2.59293
2.20172 2.59416
2.2104 2.59534
2.21909 2.59653
2.22778 2.59772
2.23646 2.59881
2.24514 2.59987
2.25385 2.60097
2.26252 2.60195
2.27121 2.60293
2.27989 2.60384
2.28858 2.60474
2.29728 2.6056
2.30595 2.60637
2.31465 2.60715
2.32333 2.60786
2.33201 2.60851
2.3407 2.60913
2.34939 2.60971
2.35807 2.61019
2.36676 2.61067
2.37544 2.61107
2.38412 2.61141
2.39282 2.61175
2.4015 2.61199
2.41019 2.61218
2.41886 2.61227
2.42755 2.61236
2.43624 2.61238
2.44493 2.61234
2.45361 2.6122
2.46231 2.61208
2.47098 2.6118
2.47968 2.61151
2.48835 2.61109
2.49704 2.61067
2.50573 2.61017
2.51441 2.60957
2.52311 2.60898
2.53179 2.60824
2.54048 2.60745
2.54916 2.60659
2.55784 2.60565
2.56653 2.60465
2.57522 2.60359
2.5839 2.60243
2.59259 2.60122
2.60128 2.59996
2.60996 2.59859
2.61864 2.59718
2.62734 2.59571
2.63602 2.59415
2.6447 2.59254
2.6534 2.59089
2.66208 2.58914
2.67077 2.58736
2.67945 2.58549
2.68813 2.5836
2.69682 2.58164
2.7055 2.57964
2.7142 2.5776
2.72288 2.57552
2.73156 2.57338
2.74025 2.57124
2.74894 2.56904
2.75762 2.56681
2.76631 2.56457
2.77499 2.56229
2.78368 2.56
2.79236 2.5577
2.80105 2.55539
2.80973 2.55306
2.81842 2.55072
2.82711 2.5484
2.83579 2.54608
2.84448 2.54375
2.85317 2.54142
2.86185 2.53909
2.87054 2.53678
2.87922 2.53447
2.88791 2.53219
2.8966 2.52991
2.90528 2.52763
2.91397 2.52536
2.92265 2.52311
2.93134 2.52087
2.94002 2.51863
2.94871 2.51641
2.9574 2.51419
2.96609 2.51199
2.97477 2.50979
2.98345 2.5076
2.99214 2.50542
3.00082 2.50323
3.00949 2.50102
3.0182 2.49891
3.0269 2.49679
